vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount
CMT,2009-10-27T20:35:32.0000000,2009-10-27T20:43:27.0000000,2,2.1,,,-73.954197,40.778908,-73.961846,40.755794,,0,Cash,7.7,0.5,0,,0,0,8.2
VTS,2009-10-14T16:37:00.0000000,2009-10-14T16:40:00.0000000,2,0.89,,,-73.964072,40.771107,-73.95593,40.78203,,,Credit,4.5,1,,,1.8,0,7.3
VTS,2009-10-10T22:53:00.0000000,2009-10-10T23:02:00.0000000,1,2.52,,,-73.972393,40.781245,-73.978918,40.753203,,,CASH,8.1,0.5,,,0,0,8.6
VTS,2009-10-26T10:40:00.0000000,2009-10-26T11:30:00.0000000,1,18.8,,,-73.777207,40.645068,-73.98052,40.764922,,,CASH,45,0,,,0,0,45
VTS,2009-10-20T15:02:00.0000000,2009-10-20T15:35:00.0000000,1,10.21,,,-73.986192,40.758032,-73.872277,40.774415,,,Credit,26.5,0,,,5,4.57,36.07
VTS,2009-10-09T21:19:00.0000000,2009-10-09T21:25:00.0000000,3,1.06,,,-73.97833,40.723915,-73.975247,40.730308,,,CASH,5.3,0.5,,,0,0,5.8
CMT,2009-10-04T07:39:49.0000000,2009-10-04T07:50:34.0000000,1,2.9,,,-73.974139,40.791538,-73.939074,40.805067,,0,Credit,10.1,0,,,2.02,0,12.12
CMT,2009-10-19T15:49:21.0000000,2009-10-19T16:04:20.0000000,3,3.3,,,-74.001258,40.714684,-73.986834,40.75411,,0,Cash,10.9,0,0,,0,0,10.9
CMT,2009-10-13T09:51:15.0000000,2009-10-13T09:59:53.0000000,1,0.8,,,-73.985077,40.747886,-73.98416,40.738483,,0,Cash,6.1,0,,,0,0,6.1
CMT,2009-10-06T02:27:53.0000000,2009-10-06T02:40:06.0000000,1,3.3,,,-73.992465,40.724824,-73.942941,40.70563,,0,Cash,10.9,0,,,0,0,10.9
CMT,2009-10-04T03:45:32.0000000,2009-10-04T04:04:30.0000000,3,4.9,,,-73.995851,40.767249,-73.94759,40.81787,,0,Cash,15.3,0,,,0,0,15.3
CMT,2009-10-02T08:03:05.0000000,2009-10-02T08:14:30.0000000,1,2.1,,,-74.005446,40.748439,-73.978409,40.753886,,0,Credit,8.5,0,,,1.27,0,9.77
CMT,2009-10-19T21:01:14.0000000,2009-10-19T21:10:49.0000000,1,1,,,-73.98207,40.754996,-73.98101,40.764122,,0,Cash,6.9,0.5,0,,0,0,7.4
CMT,2009-10-06T19:43:50.0000000,2009-10-06T19:45:33.0000000,1,0.5,,,-73.995,40.74501,-74.000017,40.738458,,0,Credit,3.3,0,,,1,0,4.3
CMT,2009-10-07T09:54:17.0000000,2009-10-07T09:58:19.0000000,2,0.9,,,-73.98962,40.747204,-73.978248,40.75242,,0,Credit,4.5,0,,,1,0,5.5
CMT,2009-10-21T18:18:55.0000000,2009-10-21T18:46:51.0000000,1,8.1,,,-73.991275,40.697126,-73.982378,40.768414,,0,Cash,22.5,1,0,,0,0,23.5
VTS,2009-10-01T11:30:00.0000000,2009-10-01T11:44:00.0000000,5,3.19,,,-74.003353,40.714318,-74.00514,40.751462,,,CASH,10.9,0,,,0,0,10.9
VTS,2009-10-20T09:49:00.0000000,2009-10-20T09:56:00.0000000,2,0.91,,,-73.98056,40.763353,-73.980958,40.75351,,,CASH,5.7,0,,,0,0,5.7
VTS,2009-10-07T20:00:00.0000000,2009-10-07T20:11:00.0000000,2,1.52,,,-73.972753,40.752862,-73.986562,40.766515,,,CASH,7.3,0.5,,,0,0,7.8
VTS,2009-10-22T23:07:00.0000000,2009-10-22T23:34:00.0000000,3,8.28,,,-73.962407,40.799417,-73.98831,40.716427,,,Credit,22.5,0.5,,,1,0,24
VTS,2009-10-24T10:31:00.0000000,2009-10-24T10:46:00.0000000,1,2.31,,,-73.982642,40.735597,-74.00155,40.756223,,,CASH,9.7,0,,,0,0,9.7
VTS,2009-10-24T09:11:00.0000000,2009-10-24T09:21:00.0000000,1,2.25,,,-73.98116,40.747247,-73.959837,40.771155,,,CASH,8.1,0,,,0,0,8.1
VTS,2009-10-29T01:35:00.0000000,2009-10-29T01:43:00.0000000,4,2.21,,,-73.978065,40.78352,-73.99129,40.757897,,,CASH,7.7,0.5,,,0,0,8.2
CMT,2009-10-25T17:23:21.0000000,2009-10-25T17:31:34.0000000,2,1.6,,,-73.948406,40.779749,-73.966985,40.77257,,0,Cash,6.9,0,0,,0,0,6.9
CMT,2009-10-14T20:24:44.0000000,2009-10-14T20:34:21.0000000,1,0.7,,,-73.999761,40.719332,-73.99323,40.721878,,0,Cash,5.3,0,,,0,0,5.3
VTS,2009-10-30T23:17:00.0000000,2009-10-30T23:42:00.0000000,1,9.92,,,-74.004255,40.723973,-73.917213,40.764947,,,CASH,25.7,0.5,,,0,0,26.2
VTS,2009-10-16T17:16:00.0000000,2009-10-16T17:22:00.0000000,5,1.45,,,-73.999398,40.761125,-73.98457,40.774723,,,Credit,5.7,1,,,2,0,8.7
CMT,2009-10-29T09:15:20.0000000,2009-10-29T09:28:15.0000000,1,2,,,-73.991378,40.755596,-73.967245,40.769296,,0,Cash,8.9,0,0,,0,0,8.9
VTS,2009-10-09T11:55:00.0000000,2009-10-09T12:19:00.0000000,2,2.21,,,-73.983263,40.741937,-73.972355,40.761335,,,Credit,12.9,0,,,4,0,16.9
VTS,2009-10-02T19:23:00.0000000,2009-10-02T19:53:00.0000000,1,7.32,,,-73.96445,40.807388,-73.989005,40.731435,,,Credit,21.7,1,,,4.54,0,27.24
CMT,2009-10-19T09:44:30.0000000,2009-10-19T09:46:41.0000000,1,0.4,,,-73.986892,40.733702,-73.982975,40.738978,,0,Cash,3.3,0,0,,0,0,3.3
CMT,2009-10-21T04:23:51.0000000,2009-10-21T04:26:46.0000000,1,0.8,,,-73.97868,40.745082,-73.972098,40.755648,,0,Cash,4.5,0.5,0,,0,0,5
CMT,2009-10-31T13:37:42.0000000,2009-10-31T13:59:20.0000000,3,4.4,,,-74.001293,40.727543,-73.963293,40.774593,,0,Cash,14.9,0,0,,0,0,14.9
CMT,2009-10-05T14:11:04.0000000,2009-10-05T14:23:09.0000000,1,2.6,,,-73.967177,40.760282,-73.950431,40.792433,,0,Cash,9.7,0,,,0,0,9.7
CMT,2009-10-07T20:10:23.0000000,2009-10-07T20:37:33.0000000,1,3.9,,,-73.975845,40.759418,-73.918183,40.757285,,0,Cash,15.3,0,,,0,0,15.3
VTS,2009-10-19T18:44:00.0000000,2009-10-19T19:01:00.0000000,1,3.64,,,-73.94515,40.774427,-73.959212,40.809305,,,Credit,12.5,1,,,3,0,16.5
VTS,2009-10-28T09:24:00.0000000,2009-10-28T09:30:00.0000000,3,1.03,,,-73.982932,40.76952,-73.987162,40.760855,,,CASH,5.7,0,,,0,0,5.7
VTS,2009-10-15T20:27:00.0000000,2009-10-15T20:48:00.0000000,5,4.94,,,-73.992197,40.72572,-73.979547,40.77148,,,CASH,14.9,0.5,,,0,0,15.4
VTS,2009-10-24T20:12:00.0000000,2009-10-24T20:14:00.0000000,1,0.42,,,-73.995843,40.739032,-73.997197,40.743155,,,CASH,3.3,0.5,,,0,0,3.8
CMT,2009-10-06T20:38:07.0000000,2009-10-06T20:48:44.0000000,1,2.6,,,-73.987288,40.738992,-73.959999,40.767098,,0,Cash,8.9,0,,,0,0,8.9
DDS,2009-10-28T10:30:15.0000000,2009-10-28T10:37:09.0000000,1,1.1,,,-73.974883,40.741804,-73.984761,40.732476,,,CASH,5.7,0,,,0,0,5.7
CMT,2009-10-21T09:42:28.0000000,2009-10-21T10:06:50.0000000,1,6.5,,,-74.002512,40.729153,-73.946084,40.773085,,0,Cash,19.3,0,0,,0,0,19.3
CMT,2009-10-10T17:38:46.0000000,2009-10-10T17:54:13.0000000,1,3.3,,,-73.98397,40.757778,-73.968484,40.798943,,0,Cash,11.3,0,,,0,0,11.3
VTS,2009-10-02T10:29:00.0000000,2009-10-02T10:41:00.0000000,1,1.02,,,-73.991525,40.750257,-73.983942,40.740642,,,CASH,7.3,0,,,0,0,7.3
CMT,2009-10-18T19:00:20.0000000,2009-10-18T19:09:27.0000000,1,1.6,,,-73.982985,40.750277,-74.002366,40.739731,,0,Cash,7.3,0,,,0,0,7.3
CMT,2009-10-19T06:05:35.0000000,2009-10-19T06:08:02.0000000,1,0.7,,,-73.990077,40.757076,-73.984702,40.763118,,0,Cash,4.1,0,0,,0,0,4.1
VTS,2009-10-25T02:31:00.0000000,2009-10-25T02:53:00.0000000,2,6,,,-73.992365,40.72457,-73.989903,40.690015,,,Credit,17.3,0.5,,,3.56,0,21.36
CMT,2009-10-18T15:20:21.0000000,2009-10-18T16:32:31.0000000,1,17,,,-73.991916,40.759332,-73.78245,40.648816,,0,Credit,45,0,,,15,4.57,64.57
VTS,2009-10-13T07:32:00.0000000,2009-10-13T07:37:00.0000000,1,1.35,,,-74.00826,40.738895,-74.010097,40.72123,,,Credit,5.3,0,,,1,0,6.3
VTS,2009-10-26T10:05:00.0000000,2009-10-26T10:14:00.0000000,5,1.62,,,-74.000537,40.732228,-74.004672,40.749608,,,CASH,6.5,0,,,0,0,6.5
DDS,2009-10-09T18:40:02.0000000,2009-10-09T18:54:19.0000000,4,1.7,,,-73.988954,40.753087,-73.970477,40.755904,,,CASH,8.9,1,,,0,0,9.9
CMT,2009-10-03T04:19:23.0000000,2009-10-03T04:20:09.0000000,1,0,,,-74.051845,40.739091,-74.051741,40.739151,,0,Credit,45,0,,,0,14,59
CMT,2009-10-30T19:28:13.0000000,2009-10-30T19:32:35.0000000,1,0.9,,,-73.977482,40.742608,-73.966066,40.750375,,0,Credit,4.9,1,0,,1.1,0,7
VTS,2009-10-23T08:41:00.0000000,2009-10-23T08:51:00.0000000,1,1.44,,,-73.998363,40.722952,-74.01216,40.707458,,,Credit,6.9,0,,,1,0,7.9
VTS,2009-10-11T13:08:00.0000000,2009-10-11T13:19:00.0000000,1,2.6,,,-73.980713,40.74769,-73.956382,40.776357,,,Credit,9.3,0,,,1,0,10.3
VTS,2009-10-20T07:45:00.0000000,2009-10-20T07:54:00.0000000,5,2.1,,,-73.983108,40.73052,-74.004552,40.719462,,,Credit,7.7,0,,,2,0,9.7
CMT,2009-10-16T10:21:01.0000000,2009-10-16T10:26:25.0000000,1,1,,,-73.981721,40.724409,-73.992058,40.729061,,0,Credit,5.3,0,,,0,0,5.3
CMT,2009-10-31T00:06:30.0000000,2009-10-31T00:17:28.0000000,2,2.6,,,-73.98902,40.760227,-73.95868,40.778098,,0,Cash,9.3,0.5,0,,0,0,9.8
CMT,2009-10-20T10:45:53.0000000,2009-10-20T10:57:15.0000000,1,1.6,,,-73.982616,40.747471,-73.9812,40.764641,,0,Cash,7.7,0,0,,0,0,7.7
CMT,2009-10-22T21:15:49.0000000,2009-10-22T21:19:00.0000000,1,0.7,,,-73.958485,40.772646,-73.949959,40.776039,,0,Cash,4.1,0.5,0,,0,0,4.6
CMT,2009-10-20T20:53:12.0000000,2009-10-20T21:00:55.0000000,3,1.2,,,-73.98533,40.760285,-73.981874,40.773737,,0,Cash,6.1,0.5,0,,0,0,6.6
CMT,2009-10-13T03:54:01.0000000,2009-10-13T04:03:06.0000000,1,4.1,,,-73.992021,40.73631,-73.953181,40.776755,,0,Cash,10.9,0,,,0,0,10.9
VTS,2009-10-10T04:56:00.0000000,2009-10-10T05:02:00.0000000,1,1.16,,,0,0,0,0,,,CASH,5.3,0.5,,,0,0,5.8
CMT,2009-10-23T10:26:28.0000000,2009-10-23T10:35:35.0000000,1,0.9,,,-73.982303,40.755951,-73.987613,40.748197,,0,Cash,6.5,0,0,,0,0,6.5
CMT,2009-10-15T03:34:36.0000000,2009-10-15T03:41:45.0000000,1,2.8,,,-73.957144,40.716412,-73.99874,40.719787,,0,Cash,8.5,0,,,0,0,8.5
CMT,2009-10-28T23:11:43.0000000,2009-10-28T23:19:44.0000000,1,3.1,,,-74.007628,40.74018,-73.982306,40.777746,,0,Credit,8.9,0.5,0,,1.88,0,11.28
CMT,2009-10-29T00:28:15.0000000,2009-10-29T00:30:44.0000000,1,0.6,,,-73.99623,40.740413,-73.991122,40.747154,,0,Cash,3.7,0.5,0,,0,0,4.2
CMT,2009-10-24T00:42:45.0000000,2009-10-24T00:57:48.0000000,1,2.2,,,-73.982744,40.777227,-73.96923,40.756061,,0,Cash,9.7,0.5,0,,0,0,10.2
VTS,2009-10-13T18:33:00.0000000,2009-10-13T18:38:00.0000000,1,1.25,,,-73.995602,40.730747,-73.991818,40.744105,,,Credit,5.3,1,,,0.7,0,7
DDS,2009-10-23T04:47:07.0000000,2009-10-23T05:14:48.0000000,2,10.8,,,-73.954416,40.778308,-73.87051,40.77377,,,CREDIT,27.3,0.5,,,5.55,4.57,37.92
VTS,2009-10-06T13:28:00.0000000,2009-10-06T13:45:00.0000000,1,2.29,,,-73.9806,40.784845,-73.953645,40.767107,,,CASH,10.1,0,,,0,0,10.1
VTS,2009-10-26T13:34:00.0000000,2009-10-26T14:20:00.0000000,4,17.59,,,-73.776662,40.645243,-73.968665,40.764373,,,CASH,45,0,,,0,0,45
VTS,2009-10-12T19:24:00.0000000,2009-10-12T19:33:00.0000000,1,2.21,,,-73.989852,40.75743,-73.973193,40.784412,,,CASH,7.7,0,,,0,0,7.7
VTS,2009-10-26T23:18:00.0000000,2009-10-26T23:30:00.0000000,1,3.53,,,-73.977623,40.749342,-74.012228,40.707753,,,CASH,10.9,0.5,,,0,0,11.4
CMT,2009-10-31T00:31:56.0000000,2009-10-31T00:32:56.0000000,1,0.3,,,-73.985057,40.747791,-73.988022,40.743759,,0,Cash,2.9,0.5,0,,0,0,3.4
VTS,2009-10-14T19:48:00.0000000,2009-10-14T20:02:00.0000000,1,2.96,,,-73.986655,40.739945,-73.95635,40.769722,,,CASH,10.1,1,,,0,0,11.1
CMT,2009-10-14T07:59:04.0000000,2009-10-14T08:10:14.0000000,1,2.5,,,-73.97867,40.75162,-74.002745,40.716979,,0,Cash,8.9,0,,,0,0,8.9
CMT,2009-10-16T11:14:40.0000000,2009-10-16T11:21:08.0000000,1,1.3,,,-73.955668,40.785434,-73.965193,40.769393,,0,Credit,6.1,0,,,1.22,0,7.32
VTS,2009-10-08T09:57:00.0000000,2009-10-08T10:06:00.0000000,1,1.38,,,-73.96367,40.771185,-73.955477,40.787855,,,CASH,6.9,0,,,0,0,6.9
CMT,2009-10-16T10:51:31.0000000,2009-10-16T10:57:39.0000000,1,0.6,,,-73.977813,40.764497,-73.979343,40.761864,,0,Cash,4.9,0,,,0,0,4.9
VTS,2009-10-10T21:57:00.0000000,2009-10-10T22:04:00.0000000,5,1.15,,,-73.95326,40.77589,-73.966413,40.76779,,,Credit,5.7,0.5,,,1,0,7.2
VTS,2009-10-02T10:52:00.0000000,2009-10-02T10:54:00.0000000,4,0.34,,,-73.977262,40.790215,-73.978138,40.78733,,,CASH,3.3,0,,,0,0,3.3
VTS,2009-10-10T16:22:00.0000000,2009-10-10T16:35:00.0000000,2,2.53,,,-73.994498,40.719482,-73.972138,40.693197,,,CASH,8.9,0,,,0,0,8.9
CMT,2009-10-23T14:09:20.0000000,2009-10-23T14:21:07.0000000,1,1.1,,,-73.977307,40.754123,-73.987058,40.74881,,0,Cash,7.7,0,0,,0,0,7.7
CMT,2009-10-29T22:21:26.0000000,2009-10-29T22:22:56.0000000,1,0.5,,,-73.946574,40.785174,-73.952246,40.777308,,0,Cash,3.7,0.5,0,,0,0,4.2
CMT,2009-10-14T21:14:27.0000000,2009-10-14T21:34:34.0000000,1,6,,,-73.994124,40.724567,-73.951963,40.786424,,0,Cash,17.3,0,,,0,0,17.3
CMT,2009-10-14T09:16:48.0000000,2009-10-14T09:20:15.0000000,1,0.8,,,-73.980106,40.777999,-73.973989,40.787227,,0,Cash,4.5,0,,,0,0,4.5
VTS,2009-10-11T19:54:00.0000000,2009-10-11T20:04:00.0000000,1,1.9,,,-73.982082,40.770952,-73.9604,40.771123,,,CASH,8.1,0,,,0,0,8.1
VTS,2009-10-30T18:10:00.0000000,2009-10-30T18:13:00.0000000,1,0.62,,,-73.975405,40.789662,-73.969752,40.797383,,,CASH,4.1,1,,,0,0,5.1
CMT,2009-10-02T17:38:33.0000000,2009-10-02T17:43:12.0000000,1,0.9,,,-73.978937,40.751494,-73.977149,40.747671,,0,Credit,4.9,0,,,1.18,0,6.08
DDS,2009-10-31T12:02:04.0000000,2009-10-31T12:08:45.0000000,1,0.8,,,-73.971756,40.794506,-73.963275,40.798668,,,CASH,5.3,0,,,0,0,5.3
CMT,2009-10-02T15:50:58.0000000,2009-10-02T15:50:58.0000000,1,1.5,,,-73.982961,40.780066,-73.982961,40.780066,,0,Cash,8.5,0,,,0,0,8.5
CMT,2009-10-06T09:55:11.0000000,2009-10-06T10:03:42.0000000,1,2,,,-74.024477,40.338051,-74.026024,40.338573,,0,Cash,7.3,0,,,0,0,7.3
VTS,2009-10-18T17:17:00.0000000,2009-10-18T17:25:00.0000000,1,1.84,,,-73.999513,40.734688,-74.014132,40.716213,,,Credit,6.9,0,,,1,0,7.9
VTS,2009-10-30T10:12:00.0000000,2009-10-30T10:20:00.0000000,1,1.02,,,-73.9858,40.759728,-73.981288,40.76908,,,CASH,6.1,0,,,0,0,6.1
CMT,2009-10-06T20:38:34.0000000,2009-10-06T20:44:26.0000000,1,1.3,,,-73.945388,40.775329,-73.958775,40.763972,,0,Cash,6.1,0,,,0,0,6.1
CMT,2009-10-22T14:19:04.0000000,2009-10-22T14:25:49.0000000,1,1.6,,,-74.014652,40.716781,-74.005551,40.733897,,0,Cash,6.9,0,0,,0,0,6.9
CMT,2009-10-14T10:57:52.0000000,2009-10-14T11:01:25.0000000,1,0.8,,,-73.97994,40.781028,-73.970528,40.789113,,0,Cash,4.5,0,,,0,0,4.5
VTS,2009-10-31T01:51:00.0000000,2009-10-31T02:02:00.0000000,1,2.24,,,-73.976437,40.75049,-73.988113,40.770787,,,CASH,8.5,0.5,,,0,0,9
CMT,2009-10-23T12:33:37.0000000,2009-10-23T12:42:29.0000000,1,1.8,,,-73.967287,40.756891,-73.983795,40.733929,,0,Credit,7.3,0,0,,1,0,8.3
VTS,2009-10-02T10:52:00.0000000,2009-10-02T10:58:00.0000000,1,0.35,,,-73.998623,40.745117,-73.99521,40.74979,,,CASH,4.9,0,,,0,0,4.9
CMT,2009-10-08T20:43:05.0000000,2009-10-08T21:07:12.0000000,1,3,,,-73.984306,40.728676,-73.984723,40.728247,,0,Cash,14.1,0,,,0,0,14.1
VTS,2009-10-04T10:47:00.0000000,2009-10-04T10:55:00.0000000,1,0.94,,,0,0,0,0,,,CASH,6.1,0,,,0,0,6.1
CMT,2009-10-17T18:46:10.0000000,2009-10-17T18:51:13.0000000,3,0.7,,,-73.982629,40.762703,-73.986392,40.767152,,0,Cash,4.9,0,,,0,0,4.9
DDS,2009-10-13T16:44:31.0000000,2009-10-13T16:48:25.0000000,1,0.8,,,-73.961759,40.769034,-73.95072,40.783062,,,CASH,4.1,1,,,0,0,5.1
VTS,2009-10-06T15:32:00.0000000,2009-10-06T15:52:00.0000000,1,2.71,,,-73.972828,40.79343,-73.955507,40.767268,,,CASH,12.1,0,,,0,0,12.1
VTS,2009-10-20T11:30:00.0000000,2009-10-20T11:55:00.0000000,1,4.23,,,-74.005707,40.717623,-73.974257,40.763688,,,Credit,15.3,0,,,3.06,0,18.36
CMT,2009-10-10T22:55:27.0000000,2009-10-10T23:00:07.0000000,4,0.8,,,-73.79469,40.657223,-73.988421,40.741765,,0,Cash,4.5,0,,,0,0,4.5
CMT,2009-10-13T10:14:37.0000000,2009-10-13T10:31:40.0000000,1,2.6,,,-73.978694,40.777625,-74.002691,40.744586,,0,Credit,10.5,0,,,2.62,0,13.12
VTS,2009-10-29T11:03:00.0000000,2009-10-29T11:14:00.0000000,1,1.08,,,-73.96637,40.767783,-73.961703,40.779497,,,CASH,6.9,0,,,0,0,6.9
VTS,2009-10-16T21:35:00.0000000,2009-10-16T21:45:00.0000000,3,2.51,,,-73.994385,40.732123,-74.013307,40.703448,,,Credit,8.5,0.5,,,2,0,11
CMT,2009-10-07T12:52:03.0000000,2009-10-07T13:00:12.0000000,1,0.8,,,-73.982859,40.761146,-73.971374,40.760871,,0,Credit,6.1,0,,,1,0,7.1
VTS,2009-10-29T13:57:00.0000000,2009-10-29T14:09:00.0000000,1,2.21,,,-73.968562,40.7992,-73.978248,40.773205,,,CASH,8.9,0,,,0,0,8.9
CMT,2009-10-03T00:41:45.0000000,2009-10-03T00:46:44.0000000,2,0.7,,,-73.963734,40.710507,-73.962827,40.717381,,0,Cash,4.5,0,,,0,0,4.5
CMT,2009-10-14T07:10:02.0000000,2009-10-14T07:19:38.0000000,1,2.3,,,-73.935003,40.800731,-73.956465,40.771323,,0,Cash,8.1,0,,,0,0,8.1
VTS,2009-10-16T09:58:00.0000000,2009-10-16T10:50:00.0000000,1,16.87,,,-73.78367,40.64873,-73.981862,40.757117,,,CASH,45,0,,,0,4.57,49.57
VTS,2009-10-25T15:58:00.0000000,2009-10-25T16:06:00.0000000,1,1.9,,,-73.954215,40.82144,-73.964722,40.79836,,,CASH,7.3,0,,,0,0,7.3
VTS,2009-10-19T00:19:00.0000000,2009-10-19T00:39:00.0000000,2,5.68,,,-73.993787,40.751572,-73.946717,40.707005,,,CASH,16.1,0.5,,,0,0,16.6
VTS,2009-10-01T10:20:00.0000000,2009-10-01T10:26:00.0000000,1,0.8,,,-73.996892,40.743777,-73.988768,40.736958,,,CASH,4.9,0,,,0,0,4.9
CMT,2009-10-28T20:01:43.0000000,2009-10-28T20:05:42.0000000,2,0.6,,,-73.972341,40.756065,-73.966834,40.760981,,0,Cash,4.1,0.5,0,,0,0,4.6
VTS,2009-10-30T19:34:00.0000000,2009-10-30T19:54:00.0000000,2,3.37,,,-73.991653,40.737597,-73.976803,40.777463,,,CASH,12.5,1,,,0,0,13.5
DDS,2009-10-13T08:01:57.0000000,2009-10-13T08:08:28.0000000,2,1.4,,,-73.96607,40.75533,-73.955434,40.77194,,,CASH,5.7,0,,,0,0,5.7
CMT,2009-10-31T16:54:31.0000000,2009-10-31T17:09:33.0000000,4,2.1,,,-73.992955,40.75792,-74.002336,40.730013,,0,Cash,9.3,0,0,,0,0,9.3
VTS,2009-10-09T13:40:00.0000000,2009-10-09T14:17:00.0000000,2,11.15,,,-74.002052,40.740437,-73.862677,40.768362,,,Credit,29.7,0,,,7.7,4.57,41.97
VTS,2009-10-19T23:12:00.0000000,2009-10-19T23:17:00.0000000,1,1.31,,,-73.965662,40.774195,-73.982443,40.77213,,,Credit,5.7,0.5,,,4,0,10.2
CMT,2009-10-23T20:07:46.0000000,2009-10-23T20:20:32.0000000,1,2,,,-73.970382,40.752483,-73.981978,40.77133,,0,Cash,8.5,0.5,0,,0,0,9
VTS,2009-10-03T23:05:00.0000000,2009-10-03T23:15:00.0000000,5,2.37,,,-73.987667,40.724465,-73.973122,40.7529,,,CASH,8.5,0.5,,,0,0,9
VTS,2009-10-21T06:36:00.0000000,2009-10-21T06:49:00.0000000,1,3.79,,,-73.970027,40.79704,-73.981597,40.75644,,,CASH,11.7,0,,,0,0,11.7
CMT,2009-10-12T16:00:53.0000000,2009-10-12T16:38:09.0000000,2,17.4,,,-73.776746,40.64547,-73.983336,40.748965,,0,Cash,45,0,,,0,4.57,49.57
VTS,2009-10-20T10:30:00.0000000,2009-10-20T10:38:00.0000000,1,1.96,,,-73.940225,40.793195,-73.941555,40.811718,,,Credit,7.3,0,,,0,0,7.3
CMT,2009-10-16T22:48:01.0000000,2009-10-16T22:54:43.0000000,1,0.9,,,-74.004288,40.722788,-73.989997,40.718738,,0,Cash,5.3,0,,,0,0,5.3
VTS,2009-10-23T12:33:00.0000000,2009-10-23T12:41:00.0000000,3,1.49,,,-74.001325,40.730985,-73.988627,40.749038,,,CASH,6.1,0,,,0,0,6.1
VTS,2009-10-17T19:28:00.0000000,2009-10-17T19:44:00.0000000,3,1.79,,,-73.977303,40.777707,-73.984208,40.769722,,,CASH,9.7,0,,,0,0,9.7
CMT,2009-10-14T14:24:57.0000000,2009-10-14T14:30:03.0000000,1,0.6,,,-73.983524,40.754916,-73.973675,40.750988,,0,Cash,4.5,0,,,0,0,4.5
VTS,2009-10-18T22:17:00.0000000,2009-10-18T22:31:00.0000000,5,5.22,,,-73.969512,40.763053,-73.98879,40.717017,,,CASH,14.5,0.5,,,0,0,15
CMT,2009-10-02T15:10:31.0000000,2009-10-02T15:25:28.0000000,1,1.8,,,-73.99166,40.744712,-73.988204,40.727754,,1,Cash,9.3,0,,,0,0,9.3
VTS,2009-10-25T09:44:00.0000000,2009-10-25T09:48:00.0000000,1,0.58,,,-73.948425,40.829403,-73.94492,40.823943,,,Credit,4.1,0,,,0.9,0,5
VTS,2009-10-21T21:31:00.0000000,2009-10-21T21:45:00.0000000,2,3.41,,,-73.993355,40.7477,-73.958613,40.776697,,,Credit,10.9,0.5,,,2,0,13.4
VTS,2009-10-25T23:34:00.0000000,2009-10-25T23:44:00.0000000,5,2.16,,,-73.984488,40.754722,-74.005493,40.73326,,,Credit,8.1,0.5,,,2,0,10.6
VTS,2009-10-17T14:05:00.0000000,2009-10-17T14:12:00.0000000,1,1.9,,,-74.007447,40.74306,-74.004053,40.722798,,,CASH,6.9,0,,,0,0,6.9
DDS,2009-10-29T08:46:35.0000000,2009-10-29T08:55:44.0000000,1,1.1,,,-73.958419,40.775689,-73.970761,40.764209,,,CREDIT,6.1,0,,,1.2,0,7.3
VTS,2009-10-24T17:18:00.0000000,2009-10-24T17:44:00.0000000,3,3.17,,,-74.004442,40.73398,-73.97173,40.755983,,,CASH,14.1,0,,,0,0,14.1
CMT,2009-10-21T23:30:47.0000000,2009-10-21T23:41:45.0000000,1,3,,,-73.989518,40.71905,-73.996071,40.693162,,0,Cash,9.7,0.5,0,,0,0,10.2
VTS,2009-10-19T11:12:00.0000000,2009-10-19T11:20:00.0000000,5,0.86,,,-74.010547,40.704258,-74.013043,40.705288,,,CASH,5.7,0,,,0,0,5.7
CMT,2009-10-28T17:13:08.0000000,2009-10-28T17:23:48.0000000,1,1.9,,,-73.992301,40.730446,-73.996174,40.746835,,0,Cash,7.7,1,0,,0,0,8.7
CMT,2009-10-20T03:04:21.0000000,2009-10-20T03:05:59.0000000,1,0.7,,,-73.981773,40.73671,-73.981442,40.729147,,0,Cash,3.7,0.5,0,,0,0,4.2
VTS,2009-10-24T21:20:00.0000000,2009-10-24T21:31:00.0000000,2,1.85,,,-73.98901,40.75666,-74.008078,40.738932,,,Credit,8.1,0.5,,,1,0,9.6
VTS,2009-10-21T07:36:00.0000000,2009-10-21T07:50:00.0000000,1,2.09,,,-73.960852,40.778408,-73.953598,40.787857,,,CASH,8.9,0,,,0,0,8.9
VTS,2009-10-28T13:46:00.0000000,2009-10-28T13:49:00.0000000,3,0.39,,,-73.978613,40.777447,-73.978727,40.774785,,,CASH,3.3,0,,,0,0,3.3
DDS,2009-10-23T00:12:33.0000000,2009-10-23T00:26:01.0000000,1,3.5,,,-73.988077,40.75002,-73.949915,40.784317,,,CREDIT,11.3,0.5,,,1,0,12.8
VTS,2009-10-02T22:39:00.0000000,2009-10-02T22:41:00.0000000,2,0.49,,,-74.000975,40.736865,-74.00468,40.730345,,,CASH,3.3,0.5,,,0,0,3.8
CMT,2009-10-02T23:09:34.0000000,2009-10-02T23:28:16.0000000,3,1.9,,,-73.97819,40.741505,-74.006728,40.741527,,0,Credit,10.9,0,,,2,0,12.9
